"HANG SENG INDEX OPTIONS DAILY MARKET REPORT (Final)"

"Hong Kong Exchanges and Clearing Limited and/or its subsidiaries endeavour to ensure the"
"accuracy and reliability of the information provided, but do not guarantee its accuracy and"
"reliability and accept no liability (whether in tort or contract or otherwise) for any loss"
"or damage arising from any inaccuracies or omissions."


"TOP 10 TRADED (BY VOLUME)",,,"VOLUME","O.Q.P. CLOSE","IV%","DAILY HIGH","DAILY LOW","OPEN INTEREST","O.Q.P. CHANGE"

P,MAR-19,28800,5864,95,13,203,75,2290,-33
C,MAR-19,29200,5828,134,12,252,80,3831,-61
C,MAR-19,29400,5331,70,12,151,43,3657,-49
P,MAR-19,29000,5107,155,13,305,118,3691,-35
C,MAR-19,29600,4142,32,12,82,21,3954,-34
C,MAR-19,29000,3858,235,12,384,147,4413,-74
P,MAR-19,28600,3813,57,14,136,49,4647,-29
P,MAR-19,28400,2713,36,16,87,32,7680,-22
C,MAR-19,29800,2571,13,12,41,10,2565,-22
P,MAR-19,29200,2264,251,12,432,183,1759,-23

"Hang Seng Index Options HK$50 per point"

,,,"Prev.BUSINESS DAY",,,,,,,,"BUSINESS DAY"
,,,"21 MAR 2019, THURSDAY ",,,,,,,,"22 MAR 2019, FRIDAY   "

,,,"After-Hours Trading Session",,,,,,,,"Day Trading Session",,,,,,"Combined"

"CONTRACT MONTH","STRIKE PRICE","C/P","*OPENING PRICE","*DAILY HIGH","*DAILY LOW","CLOSE PRICE","VOLUME","*OPENING PRICE","*DAILY HIGH","*DAILY LOW","O.Q.P. CLOSE","O.Q.P. CHANGE","IV%","VOLUME","*CONTRACT HIGH","*CONTRACT LOW","VOLUME","OPEN INTEREST","CHANGE IN OI"
MAR-19,37200,C,0,0,0,0,0,0,0,0,1,0,63,0,200,1,0,14,0
MAR-19,37400,C,0,0,0,0,0,0,0,0,1,0,65,0,219,6,0,16,0
MAR-19,37600,C,0,0,0,0,0,0,0,0,1,0,66,0,105,10,0,0,0
MAR-19,37800,C,0,0,0,0,0,0,0,0,1,0,67,0,470,2,0,14,0
MAR-19,38000,C,0,0,0,0,0,0,0,0,1,0,68,0,329,1,0,109,0

,,,,,"TOTAL CALL",,4805,,,,,"TOTAL CALL",,"21515","TOTAL CALL",,"26320","72285","+575"

"CONTRACT MONTH","STRIKE PRICE","C/P","*OPENING PRICE","*DAILY HIGH","*DAILY LOW","CLOSE PRICE","VOLUME","*OPENING PRICE","*DAILY HIGH","*DAILY LOW","O.Q.P. CLOSE","O.Q.P. CHANGE","IV%","VOLUME","*CONTRACT HIGH","*CONTRACT LOW","VOLUME","OPEN INTEREST","CHANGE IN OI"
MAR-19,18000,P,0,0,0,0,0,0,0,0,1,0,121,0,60,1,0,106,0
MAR-19,19000,P,0,0,0,0,0,0,0,0,1,0,108,0,241,1,0,403,0
MAR-19,19600,P,0,0,0,0,0,0,0,0,1,0,101,0,101,1,0,263,0
MAR-19,19700,P,0,0,0,0,0,0,0,0,1,0,99,0,137,1,0,18,0
MAR-19,19800,P,0,0,0,0,0,0,0,0,1,0,98,0,112,1,0,72,0
MAR-19,19900,P,0,0,0,0,0,0,0,0,1,0,97,0,20,1,0,37,0
MAR-19,20000,P,0,0,0,0,0,0,0,0,1,0,96,0,274,1,0,193,0
MAR-19,20200,P,0,0,0,0,0,0,0,0,1,0,93,0,125,2,0,126,0
MAR-19,20400,P,0,0,0,0,0,0,0,0,1,0,91,0,153,1,0,368,0
MAR-19,20600,P,0,0,0,0,0,0,0,0,1,0,89,0,154,1,0,365,0
MAR-19,20800,P,0,0,0,0,0,1,1,1,1,0,86,2,333,1,2,410,-2
MAR-19,21000,P,0,0,0,0,0,0,0,0,1,0,84,0,392,1,0,1379,0
MAR-19,21200,P,0,0,0,0,0,0,0,0,1,0,82,0,407,2,0,263,0
MAR-19,21400,P,0,0,0,0,0,0,0,0,1,0,79,0,456,2,0,190,0
MAR-19,21600,P,0,0,0,0,0,0,0,0,1,0,77,0,478,1,0,434,0
MAR-19,21800,P,0,0,0,0,0,0,0,0,1,0,75,0,500,1,0,390,0
MAR-19,22000,P,0,0,0,0,0,0,0,0,1,0,73,0,549,1,0,3104,0
MAR-19,22200,P,0,0,0,0,0,0,0,0,1,0,71,0,595,1,0,1049,0
MAR-19,22400,P,0,0,0,0,0,1,1,1,1,0,68,6,633,1,6,1098,+2
MAR-19,22600,P,0,0,0,0,0,1,1,1,1,0,66,22,628,1,22,960,-20
MAR-19,22800,P,0,0,0,0,0,1,1,1,1,0,64,15,750,1,15,1060,-15
MAR-19,23000,P,2,2,2,2,3,0,0,0,1,0,62,0,778,1,3,3235,-1
MAR-19,23200,P,2,2,2,2,5,2,2,2,1,0,60,1,833,2,6,1179,+3
MAR-19,23400,P,2,2,2,2,2,0,0,0,1,0,58,0,918,2,2,1482,-2
MAR-19,23600,P,0,0,0,0,0,2,2,2,1,0,56,7,961,2,7,1428,+1
MAR-19,23800,P,0,0,0,0,0,2,2,2,1,0,54,20,1055,2,20,1060,+11
MAR-19,24000,P,0,0,0,0,0,2,2,2,1,0,51,18,1139,2,18,11592,0
MAR-19,24200,P,3,3,2,2,13,2,2,2,1,0,49,22,1210,2,35,1459,-5
MAR-19,24400,P,3,3,3,3,3,2,2,2,1,0,47,7,1295,2,10,1855,+3
MAR-19,24600,P,4,4,4,4,10,0,0,0,1,0,45,0,1330,3,10,2584,0
MAR-19,24800,P,3,3,3,3,5,3,3,2,1,0,43,82,1411,2,87,2595,-8
MAR-19,25000,P,4,4,4,4,2,4,4,3,1,0,41,9,1568,3,11,4949,-3
MAR-19,25200,P,4,5,4,5,5,4,4,3,1,0,39,12,1310,3,17,2267,-5
MAR-19,25400,P,4,5,4,4,14,4,4,3,1,0,37,48,1704,3,62,1251,+20
MAR-19,25600,P,0,0,0,0,0,4,5,3,1,0,35,53,1715,3,53,4527,+6
MAR-19,25800,P,5,7,5,5,49,5,5,4,1,0,33,66,1630,4,115,1801,+64
MAR-19,26000,P,6,7,6,6,16,5,6,4,1,0,31,154,2047,4,170,4910,-55
MAR-19,26200,P,8,8,6,7,16,6,6,4,1,0,29,106,1439,4,122,1699,-3
MAR-19,26400,P,8,9,7,7,24,6,7,4,1,0,27,88,2367,4,112,2990,-36
MAR-19,26600,P,9,9,7,8,12,7,8,4,1,-1,25,212,1916,4,224,2252,-52
MAR-19,26800,P,8,9,8,9,17,7,9,5,1,-2,23,372,2282,5,389,3865,-63
MAR-19,27000,P,11,12,9,10,29,6,10,5,2,-3,23,373,1658,5,402,6146,-31
MAR-19,27200,P,13,14,10,10,92,9,12,6,3,-3,22,230,1870,6,322,3708,-74
MAR-19,27400,P,15,17,12,12,15,11,15,7,5,-4,22,342,2606,7,357,3185,-30
MAR-19,27600,P,18,21,14,14,42,12,18,8,7,-6,20,185,2556,8,227,3242,-15
MAR-19,27800,P,23,28,17,18,171,14,26,10,10,-9,19,404,2188,10,575,3171,-109
MAR-19,28000,P,32,40,23,25,193,19,37,14,15,-13,18,1133,3219,14,1326,5197,+58
MAR-19,28200,P,45,57,30,33,242,25,55,20,22,-17,16,1831,2470,20,2073,3650,-53
MAR-19,28400,P,66,84,45,49,432,35,87,32,36,-22,16,2281,1880,27,2713,7680,+40
MAR-19,28600,P,95,126,63,73,595,54,136,49,57,-29,14,3218,3050,39,3813,4647,-10
MAR-19,28800,P,142,183,98,107,731,80,203,75,95,-33,13,5133,2834,54,5864,2290,-233
MAR-19,29000,P,205,268,147,165,746,130,305,118,155,-35,13,4361,3510,77,5107,3691,+41
MAR-19,29200,P,308,380,223,248,295,200,432,183,251,-23,12,1969,2334,113,2264,1759,-264
MAR-19,29400,P,457,514,338,375,153,309,595,285,385,-14,12,775,2226,173,928,1497,+71
MAR-19,29600,P,608,680,505,505,42,445,752,424,550,+1,12,240,2368,254,282,298,-46
MAR-19,29800,P,813,861,644,658,15,643,910,620,737,+20,13,58,2440,360,73,92,-69
MAR-19,30000,P,1040,1040,928,928,3,940,940,940,940,+35,17,15,2615,542,18,1965,-5
MAR-19,30200,P,0,0,0,0,0,0,0,0,1121,+30,14,0,2300,700,0,163,0
MAR-19,30400,P,0,0,0,0,0,0,0,0,1319,+34,15,0,2560,1038,0,66,0
MAR-19,30600,P,0,0,0,0,0,0,0,0,1519,+36,17,0,2040,1058,0,134,0
MAR-19,30800,P,0,0,0,0,0,0,0,0,1719,+36,19,0,4300,1620,0,171,0
MAR-19,31000,P,0,0,0,0,0,0,0,0,1918,+36,20,0,3170,1900,0,400,0
MAR-19,31200,P,0,0,0,0,0,0,0,0,2116,+32,0,0,4156,1810,0,0,0
MAR-19,31400,P,0,0,0,0,0,0,0,0,2316,+34,0,0,5630,2454,0,1,0
MAR-19,31600,P,0,0,0,0,0,0,0,0,2516,+34,0,0,4075,2100,0,2,0
MAR-19,31800,P,0,0,0,0,0,0,0,0,2716,+34,0,0,3033,2860,0,1,0
MAR-19,32000,P,0,0,0,0,0,0,0,0,2916,+34,0,0,6088,2790,0,3,0
MAR-19,32200,P,0,0,0,0,0,0,0,0,3116,+34,0,0,0,0,0,0,0
MAR-19,32400,P,0,0,0,0,0,0,0,0,3316,+34,0,0,0,0,0,0,0
MAR-19,32600,P,0,0,0,0,0,0,0,0,3516,+34,0,0,0,0,0,0,0
MAR-19,32800,P,0,0,0,0,0,0,0,0,3716,+34,0,0,0,0,0,0,0
MAR-19,33000,P,0,0,0,0,0,0,0,0,3916,+34,0,0,0,0,0,0,0
MAR-19,33200,P,0,0,0,0,0,0,0,0,4116,+34,0,0,0,0,0,0,0
MAR-19,33400,P,0,0,0,0,0,0,0,0,4316,+34,0,0,0,0,0,0,0
MAR-19,33600,P,0,0,0,0,0,0,0,0,4516,+34,0,0,0,0,0,0,0
MAR-19,33800,P,0,0,0,0,0,0,0,0,4716,+34,0,0,0,0,0,0,0
MAR-19,34000,P,0,0,0,0,0,0,0,0,4916,+34,0,0,6344,6344,0,8,0
MAR-19,34200,P,0,0,0,0,0,0,0,0,5116,+34,0,0,0,0,0,0,0
MAR-19,34400,P,0,0,0,0,0,0,0,0,5316,+34,0,0,0,0,0,0,0
MAR-19,34600,P,0,0,0,0,0,0,0,0,5516,+34,0,0,0,0,0,0,0
MAR-19,34800,P,0,0,0,0,0,0,0,0,5716,+34,0,0,0,0,0,0,0
MAR-19,35000,P,0,0,0,0,0,0,0,0,5916,+34,0,0,0,0,0,0,0
MAR-19,35200,P,0,0,0,0,0,0,0,0,6116,+34,0,0,0,0,0,0,0
MAR-19,35400,P,0,0,0,0,0,0,0,0,6316,+34,0,0,0,0,0,0,0
MAR-19,35600,P,0,0,0,0,0,0,0,0,6516,+34,0,0,0,0,0,0,0
MAR-19,35800,P,0,0,0,0,0,0,0,0,6716,+34,0,0,0,0,0,0,0
MAR-19,36000,P,0,0,0,0,0,0,0,0,6916,+34,0,0,8000,5460,0,1,0
MAR-19,36200,P,0,0,0,0,0,0,0,0,7116,+34,0,0,0,0,0,0,0
MAR-19,36400,P,0,0,0,0,0,0,0,0,7316,+34,0,0,0,0,0,0,0
MAR-19,36600,P,0,0,0,0,0,0,0,0,7516,+34,0,0,0,0,0,0,0
MAR-19,36800,P,0,0,0,0,0,0,0,0,7716,+34,0,0,0,0,0,0,0
MAR-19,37000,P,0,0,0,0,0,0,0,0,7916,+34,0,0,0,0,0,0,0
MAR-19,37200,P,0,0,0,0,0,0,0,0,8116,+34,0,0,0,0,0,0,0
MAR-19,37400,P,0,0,0,0,0,0,0,0,8316,+34,0,0,9029,9029,0,10,0
MAR-19,37600,P,0,0,0,0,0,0,0,0,8516,+34,0,0,0,0,0,0,0
MAR-19,37800,P,0,0,0,0,0,0,0,0,8716,+34,0,0,0,0,0,0,0
MAR-19,38000,P,0,0,0,0,0,0,0,0,8916,+34,0,0,0,0,0,0,0

,,,,,"TOTAL PUT",,3992,,,,,"TOTAL PUT",,"23870","TOTAL PUT",,"27862","124446","-889"

,,,,,,,,,,,,,,,"MONTH PUT/CALL RATIO",,1.05
,,,,,,,,,,,,,,,"MONTH TOTAL",,54182,196731,-314

"CONTRACT MONTH","STRIKE PRICE","C/P","*OPENING PRICE","*DAILY HIGH","*DAILY LOW","CLOSE PRICE","VOLUME","*OPENING PRICE","*DAILY HIGH","*DAILY LOW","O.Q.P. CLOSE","O.Q.P. CHANGE","IV%","VOLUME","*CONTRACT HIGH","*CONTRACT LOW","VOLUME","OPEN INTEREST","CHANGE IN OI"
APR-19,19900,C,0,0,0,0,0,0,0,0,9231,-29,0,0,0,0,0,0,0
APR-19,20000,C,0,0,0,0,0,0,0,0,9131,-29,0,0,7900,7900,0,7,0
APR-19,20200,C,0,0,0,0,0,0,0,0,8931,-29,0,0,0,0,0,0,0
APR-19,20400,C,0,0,0,0,0,0,0,0,8731,-29,0,0,0,0,0,0,0
APR-19,20600,C,0,0,0,0,0,0,0,0,8531,-29,0,0,0,0,0,0,0
APR-19,20800,C,0,0,0,0,0,0,0,0,8331,-29,0,0,0,0,0,0,0
APR-19,21000,C,0,0,0,0,0,0,0,0,8131,-29,0,0,0,0,0,0,0
APR-19,21200,C,0,0,0,0,0,0,0,0,7931,-29,0,0,0,0,0,0,0
APR-19,21400,C,0,0,0,0,0,0,0,0,7731,-29,0,0,0,0,0,0,0
APR-19,21600,C,0,0,0,0,0,0,0,0,7531,-29,0,0,0,0,0,0,0
APR-19,21800,C,0,0,0,0,0,0,0,0,7331,-29,0,0,0,0,0,0,0
APR-19,22000,C,0,0,0,0,0,0,0,0,7131,-29,0,0,0,0,0,0,0
APR-19,22200,C,0,0,0,0,0,0,0,0,6932,-29,28,0,0,0,0,0,0
APR-19,22400,C,0,0,0,0,0,0,0,0,6732,-29,27,0,0,0,0,0,0
APR-19,22600,C,0,0,0,0,0,0,0,0,6532,-29,26,0,0,0,0,0,0
APR-19,22800,C,0,0,0,0,0,0,0,0,6332,-29,25,0,0,0,0,0,0
APR-19,23000,C,0,0,0,0,0,0,0,0,6132,-29,24,0,0,0,0,0,0
APR-19,23200,C,0,0,0,0,0,0,0,0,5933,-29,25,0,0,0,0,0,0
APR-19,23400,C,0,0,0,0,0,0,0,0,5733,-29,24,0,0,0,0,0,0
APR-19,23600,C,0,0,0,0,0,0,0,0,5533,-29,23,0,0,0,0,6,0
APR-19,23800,C,0,0,0,0,0,0,0,0,5334,-29,24,0,0,0,0,0,0
APR-19,24000,C,0,0,0,0,0,0,0,0,5135,-29,23,0,4848,3970,0,9,0
APR-19,24200,C,0,0,0,0,0,0,0,0,4935,-30,23,0,0,0,0,0,0
APR-19,24400,C,0,0,0,0,0,0,0,0,4736,-30,22,0,0,0,0,0,0
APR-19,24600,C,0,0,0,0,0,0,0,0,4538,-29,22,0,0,0,0,0,0
APR-19,24800,C,0,0,0,0,0,0,0,0,4339,-30,22,0,0,0,0,0,0
APR-19,25000,C,0,0,0,0,0,0,0,0,4141,-30,21,0,4048,1334,0,37,0
APR-19,25200,C,0,0,0,0,0,0,0,0,3943,-30,21,0,0,0,0,0,0
APR-19,25400,C,0,0,0,0,0,0,0,0,3746,-31,21,0,0,0,0,0,0
APR-19,25600,C,0,0,0,0,0,0,0,0,3550,-30,20,0,1457,1024,0,10,0
APR-19,25800,C,0,0,0,0,0,0,0,0,3351,-34,19,0,1399,1279,0,10,0
APR-19,26000,C,0,0,0,0,0,0,0,0,3159,-31,20,2,1244,1212,2,319,0
APR-19,26200,C,0,0,0,0,0,0,0,0,2965,-32,19,0,0,0,0,0,0
APR-19,26400,C,0,0,0,0,0,0,0,0,2773,-33,19,0,1000,1000,0,6,0
APR-19,26600,C,0,0,0,0,0,0,0,0,2582,-34,18,0,2553,915,0,39,0
APR-19,26800,C,0,0,0,0,0,0,0,0,2394,-34,18,0,1910,1057,0,514,0
APR-19,27000,C,0,0,0,0,0,0,0,0,2207,-35,18,0,2280,957,0,60,0
APR-19,27200,C,0,0,0,0,0,0,0,0,2018,-42,17,0,2050,490,0,10,0
APR-19,27400,C,0,0,0,0,0,0,0,0,1837,-43,17,0,1787,450,0,108,0
APR-19,27600,C,0,0,0,0,0,1600,1600,1600,1659,-44,16,1,1734,567,1,57,0
APR-19,27800,C,0,0,0,0,0,0,0,0,1488,-43,16,0,1938,412,0,225,0
APR-19,28000,C,1242,1242,1174,1174,7,1245,1270,1233,1320,-45,16,3,1718,265,10,41,+5
APR-19,28200,C,1253,1253,1253,1253,1,1276,1277,1276,1160,-46,15,2,1450,492,3,467,-2
APR-19,28400,C,1015,1040,1015,1040,2,930,930,930,1007,-46,15,1,1330,308,3,228,+1
APR-19,28600,C,855,855,855,855,8,974,974,730,865,-45,15,6,1170,246,14,332,+3
APR-19,28800,C,702,742,680,742,11,830,830,624,734,-43,14,13,987,180,24,414,-2
APR-19,29000,C,620,670,558,656,18,678,729,500,608,-46,14,189,977,138,207,836,+62
APR-19,29200,C,509,565,457,548,28,590,605,410,500,-43,14,275,830,212,303,1165,+60
APR-19,29400,C,413,464,375,446,21,462,502,327,409,-39,14,669,700,136,690,751,+150
APR-19,29600,C,324,371,300,371,29,392,405,255,325,-35,13,565,590,102,594,1353,+361
APR-19,29800,C,270,291,238,280,19,308,325,198,253,-32,13,172,482,130,191,496,+47
APR-19,30000,C,209,230,178,230,105,240,257,151,197,-29,13,971,403,60,1076,1866,+591
APR-19,30200,C,157,178,137,166,78,187,193,114,150,-26,13,346,353,71,424,843,+87
APR-19,30400,C,120,135,102,126,71,138,154,85,113,-22,13,324,267,59,395,860,+113
APR-19,30600,C,88,96,77,95,58,107,113,64,84,-17,13,319,240,46,377,570,+45
APR-19,30800,C,70,70,58,68,15,82,83,47,60,-15,13,254,202,32,269,502,+14
APR-19,31000,C,49,52,42,51,22,60,60,34,45,-11,13,237,162,30,259,1885,+37
APR-19,31200,C,37,38,37,38,8,44,46,25,31,-10,13,119,126,25,127,329,+34
APR-19,31400,C,28,28,24,24,3,32,32,19,21,-7,13,60,99,19,63,213,+4
APR-19,31600,C,20,20,20,20,3,23,23,13,14,-5,13,86,88,13,89,181,-15
APR-19,31800,C,14,14,13,13,6,13,13,10,9,-4,13,50,67,10,56,177,+5
APR-19,32000,C,11,11,10,10,3,13,13,7,6,-3,13,17,59,7,20,272,0
APR-19,32200,C,0,0,0,0,0,7,7,6,4,-2,13,41,48,6,41,168,+25
APR-19,32400,C,0,0,0,0,0,5,5,4,2,-2,12,11,32,4,11,116,+2
APR-19,32600,C,0,0,0,0,0,6,6,4,1,-1,12,11,26,4,11,59,+2
APR-19,32800,C,0,0,0,0,0,0,0,0,1,0,13,8,23,5,8,282,-8
APR-19,33000,C,0,0,0,0,0,3,3,3,1,0,13,22,18,3,22,274,+4
APR-19,33200,C,0,0,0,0,0,0,0,0,1,0,14,0,15,4,0,282,0
APR-19,33400,C,0,0,0,0,0,0,0,0,1,0,14,0,12,3,0,131,0
APR-19,33600,C,0,0,0,0,0,2,2,2,1,0,15,2,8,2,2,10,+1
APR-19,33800,C,0,0,0,0,0,0,0,0,1,0,16,0,7,2,0,27,0
APR-19,34000,C,0,0,0,0,0,0,0,0,1,0,16,0,6,2,0,9,0
APR-19,34200,C,0,0,0,0,0,0,0,0,1,0,17,0,2,2,0,21,0
APR-19,34400,C,0,0,0,0,0,0,0,0,1,0,17,0,3,2,0,35,0
APR-19,34600,C,0,0,0,0,0,0,0,0,1,0,18,0,4,1,0,539,0
APR-19,34800,C,0,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,0
APR-19,35000,C,0,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,0
APR-19,35200,C,0,0,0,0,0,0,0,0,1,0,20,0,0,0,0,0,0
APR-19,35400,C,0,0,0,0,0,0,0,0,1,0,20,0,0,0,0,0,0

,,,,,"TOTAL CALL",,516,,,,,"TOTAL CALL",,"4776","TOTAL CALL",,"5292","17151","+1626"

"CONTRACT MONTH","STRIKE PRICE","C/P","*OPENING PRICE","*DAILY HIGH","*DAILY LOW","CLOSE PRICE","VOLUME","*OPENING PRICE","*DAILY HIGH","*DAILY LOW","O.Q.P. CLOSE","O.Q.P. CHANGE","IV%","VOLUME","*CONTRACT HIGH","*CONTRACT LOW","VOLUME","OPEN INTEREST","CHANGE IN OI"
APR-19,19900,P,0,0,0,0,0,2,2,2,1,0,38,1,53,2,1,407,0
APR-19,20000,P,0,0,0,0,0,0,0,0,1,0,38,0,163,3,0,229,0
APR-19,20200,P,0,0,0,0,0,0,0,0,1,0,37,0,56,3,0,195,0
APR-19,20400,P,0,0,0,0,0,0,0,0,1,0,36,0,210,3,0,32,0
APR-19,20600,P,0,0,0,0,0,0,0,0,1,0,35,0,105,2,0,15,0
APR-19,20800,P,0,0,0,0,0,0,0,0,1,0,34,0,41,8,0,39,0
APR-19,21000,P,0,0,0,0,0,0,0,0,1,0,33,0,129,3,0,25,0
APR-19,21200,P,0,0,0,0,0,4,4,4,1,0,32,4,50,4,4,40,0
APR-19,21400,P,0,0,0,0,0,4,4,4,1,0,31,2,109,4,2,50,0
APR-19,21600,P,0,0,0,0,0,0,0,0,1,0,31,0,34,4,0,43,0
APR-19,21800,P,0,0,0,0,0,5,5,5,1,0,30,6,35,4,6,64,+1
APR-19,22000,P,0,0,0,0,0,5,6,5,1,0,29,8,410,4,8,242,+2
APR-19,22200,P,0,0,0,0,0,6,6,6,1,0,28,4,476,4,4,90,+4
APR-19,22400,P,0,0,0,0,0,6,6,6,1,0,27,2,135,5,2,272,+1
APR-19,22600,P,0,0,0,0,0,6,7,6,1,0,26,12,56,5,12,100,+11
APR-19,22800,P,0,0,0,0,0,7,7,7,1,0,25,4,550,5,4,84,+4
APR-19,23000,P,7,7,7,7,3,7,8,7,1,0,24,30,603,6,33,330,+18
APR-19,23200,P,0,0,0,0,0,9,9,7,1,0,24,3,402,7,3,200,+1
APR-19,23400,P,0,0,0,0,0,9,10,9,1,0,23,21,410,7,21,952,-1
APR-19,23600,P,0,0,0,0,0,0,0,0,2,0,23,0,313,8,0,176,0
APR-19,23800,P,0,0,0,0,0,10,12,10,3,0,24,4,821,8,4,285,+2
APR-19,24000,P,13,13,13,13,1,11,14,10,4,0,23,21,930,9,22,1007,-2
APR-19,24200,P,0,0,0,0,0,12,15,12,5,0,23,4,986,10,4,199,+2
APR-19,24400,P,15,15,15,15,1,14,17,13,6,0,23,17,1060,11,18,1146,+8
APR-19,24600,P,18,18,17,17,2,15,17,14,7,-1,22,9,730,12,11,416,+6
APR-19,24800,P,0,0,0,0,0,21,21,15,9,0,22,3,798,12,3,296,0
APR-19,25000,P,23,23,20,20,13,19,22,18,11,0,22,13,637,15,26,1604,+4
APR-19,25200,P,21,21,21,21,1,21,25,19,13,-1,21,11,950,16,12,1613,+3
APR-19,25400,P,30,30,25,25,10,23,27,23,16,-1,21,37,1350,18,47,550,-10
APR-19,25600,P,0,0,0,0,0,26,29,25,19,-2,20,22,524,20,22,534,0
APR-19,25800,P,33,33,33,33,3,28,39,28,24,-2,20,38,1240,23,41,684,+18
APR-19,26000,P,41,43,37,37,27,33,45,32,29,-2,20,175,1247,26,202,2177,+71
APR-19,26200,P,48,48,44,45,7,39,51,36,35,-3,19,147,1087,30,154,336,-64
APR-19,26400,P,56,60,56,60,2,45,61,42,43,-4,19,102,1179,35,104,886,-49
APR-19,26600,P,70,71,57,57,10,52,72,50,53,-4,19,56,1155,41,66,1099,+1
APR-19,26800,P,85,85,72,72,9,63,84,58,64,-6,18,76,1183,49,85,2269,-2
APR-19,27000,P,93,100,79,81,24,72,102,70,76,-8,18,326,1130,55,350,1764,+122
APR-19,27200,P,107,121,95,97,17,85,122,84,91,-9,17,172,979,65,189,445,+22
APR-19,27400,P,130,140,106,110,35,102,149,100,110,-10,17,205,1014,76,240,291,+74
APR-19,27600,P,153,169,130,132,54,120,176,118,133,-10,16,165,1113,91,219,569,+19
APR-19,27800,P,184,203,164,164,53,144,212,140,160,-10,16,851,1050,108,904,1466,+526
APR-19,28000,P,221,242,184,194,30,174,255,168,193,-11,16,1145,989,128,1175,5125,+282
APR-19,28200,P,270,282,220,236,14,219,304,205,234,-11,15,193,938,157,207,1254,+69
APR-19,28400,P,318,339,271,271,32,254,359,248,279,-14,15,476,977,185,508,1219,+203
APR-19,28600,P,368,408,330,337,37,303,434,294,336,-16,15,1161,1031,223,1198,1482,+722
APR-19,28800,P,443,477,387,387,32,360,515,352,407,-11,14,858,1080,271,890,1705,+755
APR-19,29000,P,520,569,450,480,51,436,596,420,485,-5,14,246,1350,322,297,2094,-54
APR-19,29200,P,628,630,585,585,3,533,697,507,572,-10,14,212,1160,386,215,445,+121
APR-19,29400,P,770,770,770,770,4,633,797,593,681,-4,14,45,1350,464,49,117,-18
APR-19,29600,P,746,746,746,746,2,711,938,699,797,-7,14,40,1282,550,42,54,+22
APR-19,29800,P,0,0,0,0,0,0,0,0,928,-3,13,0,1300,748,0,52,0
APR-19,30000,P,0,0,0,0,0,970,1053,970,1070,+6,13,2,3600,760,2,31,+1
APR-19,30200,P,0,0,0,0,0,0,0,0,1224,+11,13,0,1740,884,0,14,0
APR-19,30400,P,0,0,0,0,0,0,0,0,1383,+10,13,0,1728,1160,0,6,0
APR-19,30600,P,0,0,0,0,0,0,0,0,1553,+13,13,0,2057,1338,0,7,0
APR-19,30800,P,0,0,0,0,0,0,0,0,1731,+17,13,0,1515,1502,0,1,0
APR-19,31000,P,0,0,0,0,0,1775,1775,1775,1917,+22,13,1,3210,1775,1,3,+1
APR-19,31200,P,0,0,0,0,0,0,0,0,2099,+19,13,0,0,0,0,0,0
APR-19,31400,P,2430,2430,2430,2430,1,2171,2171,2171,2289,+21,13,1,2430,2171,2,1,+1
APR-19,31600,P,0,0,0,0,0,0,0,0,2482,+23,13,0,0,0,0,0,0
APR-19,31800,P,0,0,0,0,0,0,0,0,2677,+25,12,0,0,0,0,0,0
APR-19,32000,P,0,0,0,0,0,0,0,0,2874,+26,12,0,0,0,0,0,0
APR-19,32200,P,0,0,0,0,0,0,0,0,3072,+27,12,0,0,0,0,0,0
APR-19,32400,P,0,0,0,0,0,0,0,0,3271,+28,12,0,0,0,0,0,0
APR-19,32600,P,0,0,0,0,0,0,0,0,3470,+28,12,0,0,0,0,0,0
APR-19,32800,P,0,0,0,0,0,0,0,0,3670,+29,13,0,0,0,0,0,0
APR-19,33000,P,0,0,0,0,0,0,0,0,3869,+28,0,0,0,0,0,0,0
APR-19,33200,P,0,0,0,0,0,0,0,0,4069,+29,0,0,0,0,0,0,0
APR-19,33400,P,0,0,0,0,0,0,0,0,4269,+29,0,0,0,0,0,0,0
APR-19,33600,P,0,0,0,0,0,0,0,0,4469,+29,0,0,0,0,0,0,0
APR-19,33800,P,0,0,0,0,0,0,0,0,4669,+29,0,0,0,0,0,0,0
APR-19,34000,P,0,0,0,0,0,0,0,0,4869,+29,0,0,0,0,0,0,0
APR-19,34200,P,0,0,0,0,0,0,0,0,5069,+29,0,0,0,0,0,0,0
APR-19,34400,P,0,0,0,0,0,0,0,0,5269,+29,0,0,0,0,0,0,0
APR-19,34600,P,0,0,0,0,0,0,0,0,5469,+29,0,0,0,0,0,0,0
APR-19,34800,P,0,0,0,0,0,0,0,0,5669,+29,0,0,0,0,0,0,0
APR-19,35000,P,0,0,0,0,0,0,0,0,5869,+29,0,0,0,0,0,0,0
APR-19,35200,P,0,0,0,0,0,0,0,0,6069,+29,0,0,0,0,0,0,0
APR-19,35400,P,0,0,0,0,0,0,0,0,6269,+29,0,0,0,0,0,0,0

,,,,,"TOTAL PUT",,478,,,,,"TOTAL PUT",,"6931","TOTAL PUT",,"7409","36831","+2897"

,,,,,,,,,,,,,,,"MONTH PUT/CALL RATIO",,1.40
,,,,,,,,,,,,,,,"MONTH TOTAL",,12701,53982,+4523

